timestamp,bid_price,ask_price,bid_volume,ask_volume,order_flow,market_event
2024-11-19 14:33:45,155.21,155.42,228,232,HOLD,SPIKE
2024-11-19 14:33:46,136.58,136.92,660,574,SELL,DROP
2024-11-19 14:33:47,154.76,155.21,748,62,SELL,SPIKE
2024-11-19 14:33:48,191.38,191.69,430,225,SELL,NORMAL
2024-11-19 14:33:49,127.99,128.37,26,281,BUY,SPIKE
2024-11-19 14:33:50,160.02,160.28,265,611,BUY,NORMAL
2024-11-19 14:33:51,97.31,97.39,963,856,SELL,DROP
2024-11-19 14:33:52,102.6,102.78,95,212,SELL,SPIKE
2024-11-19 14:33:53,148.94,149.09,92,989,BUY,NORMAL
2024-11-19 14:33:55,137.02,137.25,752,848,BUY,NORMAL
2024-11-19 14:33:56,162.86,163.25,548,208,BUY,NORMAL
2024-11-19 14:33:57,165.04,165.28,671,898,BUY,DROP
2024-11-19 14:33:58,191.56,191.9,332,91,HOLD,SPIKE
2024-11-19 14:33:59,140.4,140.51,323,788,BUY,DROP
2024-11-19 14:34:00,159.99,160.39,259,304,SELL,SPIKE
2024-11-19 14:34:01,179.96,180.36,902,175,HOLD,NORMAL
2024-11-19 14:34:02,131.63,131.72,998,589,SELL,DROP
2024-11-19 14:34:03,158.22,158.6,195,580,HOLD,DROP
2024-11-19 14:34:04,191.58,192.01,988,876,BUY,DROP
2024-11-19 14:34:05,196.05,196.42,237,332,SELL,DROP
2024-11-19 14:34:06,156.93,157.15,794,610,HOLD,NORMAL
2024-11-19 14:34:07,109.46,109.75,589,890,BUY,DROP
2024-11-19 14:34:08,146.39,146.47,891,729,SELL,DROP
2024-11-19 14:34:09,114.91,115.04,674,631,HOLD,DROP
2024-11-19 14:34:10,114.83,115.08,172,771,SELL,NORMAL
2024-11-19 14:34:11,142.55,142.63,288,844,BUY,DROP
2024-11-19 14:34:12,175.99,176.3,921,836,HOLD,SPIKE
2024-11-19 14:34:14,108.04,108.38,840,46,HOLD,DROP
2024-11-19 14:34:15,185.25,185.29,844,943,HOLD,DROP
2024-11-19 14:34:16,124.04,124.23,476,932,SELL,DROP
2024-11-19 14:34:17,128.74,129.08,616,448,HOLD,SPIKE
2024-11-19 14:34:18,135.82,135.85,778,107,BUY,NORMAL
2024-11-19 14:34:19,190.11,190.55,573,691,SELL,DROP
2024-11-19 14:34:20,146.84,147.06,802,173,SELL,SPIKE
2024-11-19 14:34:21,180.33,180.44,687,237,HOLD,SPIKE
2024-11-19 14:34:22,129.21,129.56,698,890,HOLD,NORMAL
2024-11-19 14:34:23,169.49,169.64,696,577,SELL,DROP
2024-11-19 14:34:24,183.44,183.77,180,413,SELL,DROP
2024-11-19 14:34:25,168.18,168.29,320,461,BUY,DROP
2024-11-19 14:34:26,160.16,160.57,479,334,SELL,SPIKE
2024-11-19 14:34:27,129.98,130.38,200,686,HOLD,DROP
2024-11-19 14:34:28,134.58,134.61,903,241,BUY,SPIKE
2024-11-19 14:34:29,186.92,187.08,27,981,SELL,SPIKE
2024-11-19 14:34:30,137.28,137.52,728,19,BUY,SPIKE
2024-11-19 14:34:31,117.69,117.87,248,112,SELL,SPIKE
2024-11-19 14:34:32,173.85,173.91,736,621,SELL,SPIKE
2024-11-19 14:34:33,140.7,141.1,303,951,BUY,SPIKE
2024-11-19 14:34:34,122.69,122.87,117,987,HOLD,NORMAL
2024-11-19 14:34:35,118.09,118.19,609,651,SELL,NORMAL
2024-11-19 14:34:36,142.22,142.49,128,717,SELL,SPIKE
2024-11-19 14:34:37,171.38,171.41,336,110,HOLD,SPIKE
2024-11-19 14:34:38,174.6,175.1,816,448,HOLD,NORMAL
2024-11-19 14:34:39,156.48,156.57,480,466,HOLD,DROP
2024-11-19 14:34:40,180.25,180.68,709,507,HOLD,DROP
2024-11-19 14:34:41,172.76,173.05,514,815,SELL,SPIKE
2024-11-19 14:34:42,143.16,143.42,425,471,SELL,NORMAL
2024-11-19 14:34:43,127.56,128.04,159,525,HOLD,DROP
2024-11-19 14:34:44,141.68,141.83,441,848,SELL,NORMAL
2024-11-19 14:34:45,139.92,139.97,966,413,HOLD,SPIKE
2024-11-19 14:34:46,165.03,165.31,86,509,HOLD,SPIKE
2024-11-19 14:34:47,139.35,139.62,496,539,HOLD,SPIKE
2024-11-19 14:34:48,166.04,166.13,769,15,HOLD,DROP
2024-11-19 14:34:49,191.44,191.54,665,894,BUY,DROP
2024-11-19 14:34:50,192.19,192.22,846,536,SELL,NORMAL
2024-11-19 14:34:51,130.1,130.27,373,774,HOLD,DROP
2024-11-19 14:34:52,116.8,116.82,644,167,BUY,SPIKE
2024-11-19 14:34:53,139.76,140.24,15,482,BUY,SPIKE
2024-11-19 14:34:54,110.75,110.97,199,124,HOLD,SPIKE
2024-11-19 14:34:55,105.93,106.32,381,324,BUY,SPIKE
2024-11-19 14:34:56,175.01,175.15,378,208,SELL,SPIKE
2024-11-19 14:34:57,199.36,199.76,954,101,SELL,DROP
2024-11-19 14:34:58,180.18,180.4,822,589,HOLD,DROP
2024-11-19 14:35:00,195.7,196.19,296,611,SELL,NORMAL
2024-11-19 14:35:01,140.47,140.9,541,200,SELL,NORMAL
2024-11-19 14:35:02,118.51,118.7,621,784,BUY,NORMAL
2024-11-19 14:35:03,119.42,119.83,583,301,BUY,NORMAL
2024-11-19 14:35:04,176.96,177.35,633,629,HOLD,DROP
2024-11-19 14:35:05,131.16,131.6,392,538,HOLD,DROP
2024-11-19 14:35:06,179.51,179.8,558,348,SELL,NORMAL
2024-11-19 14:35:07,177.32,177.48,528,990,BUY,NORMAL
2024-11-19 14:35:08,131.93,132.34,999,524,SELL,NORMAL
2024-11-19 14:35:09,199.54,199.58,866,141,HOLD,NORMAL
2024-11-19 14:35:10,137.69,137.72,86,456,SELL,SPIKE
2024-11-19 14:35:11,107.74,107.99,531,586,HOLD,DROP
2024-11-19 14:35:12,146.36,146.86,324,121,HOLD,NORMAL
2024-11-19 14:35:13,115.06,115.21,771,898,BUY,DROP
2024-11-19 14:35:14,150.91,151.09,670,360,HOLD,NORMAL
2024-11-19 14:35:15,181.71,181.93,393,826,SELL,SPIKE
2024-11-19 14:35:16,172.23,172.52,462,474,SELL,NORMAL
2024-11-19 14:35:17,173.63,173.91,162,73,HOLD,DROP
2024-11-19 14:35:18,158.78,158.95,516,840,BUY,SPIKE
2024-11-19 14:35:19,164.63,165.03,340,930,BUY,NORMAL
2024-11-19 14:35:20,190.91,191.38,267,993,HOLD,DROP
2024-11-19 14:35:21,137.69,137.71,858,429,BUY,SPIKE
2024-11-19 14:35:22,106.42,106.52,111,31,BUY,DROP
2024-11-19 14:35:23,140.39,140.77,454,415,BUY,NORMAL
2024-11-19 14:35:24,167.28,167.66,50,942,BUY,SPIKE
2024-11-19 14:35:25,101.81,102.14,945,257,SELL,SPIKE
2024-11-19 14:35:26,134.63,134.8,56,627,SELL,NORMAL
2024-11-19 14:35:27,214.82,215.12,472,414,SELL,SPIKE
2024-11-19 14:35:28,187.94,188.38,345,268,BUY,SPIKE
2024-11-19 14:35:29,142.46,142.83,319,927,SELL,NORMAL
2024-11-19 14:35:30,187.85,187.92,48,178,HOLD,SPIKE
2024-11-19 14:35:31,149.4,149.89,312,521,SELL,SPIKE
2024-11-19 14:35:32,177.14,177.37,320,736,HOLD,NORMAL
2024-11-19 14:35:33,179.09,179.34,720,897,SELL,SPIKE
2024-11-19 14:35:34,136.94,137.2,943,996,BUY,NORMAL
2024-11-19 14:35:35,114.99,115.24,916,913,HOLD,NORMAL
2024-11-19 14:35:36,140.77,141.26,199,520,HOLD,DROP
2024-11-19 14:35:37,126.6,126.67,435,72,SELL,DROP
2024-11-19 14:35:38,91.84,92.3,508,407,HOLD,DROP
2024-11-19 14:35:39,147.55,147.92,325,412,SELL,NORMAL
2024-11-19 14:35:40,147.82,147.97,874,745,BUY,SPIKE
2024-11-19 14:35:41,140.3,140.33,479,102,SELL,SPIKE
2024-11-19 14:35:42,157.92,158.37,342,43,BUY,DROP
2024-11-19 14:35:43,146.01,146.12,42,988,BUY,DROP
2024-11-19 14:35:44,184.75,185.09,724,213,HOLD,DROP
2024-11-19 14:35:45,167.23,167.27,961,749,HOLD,SPIKE
2024-11-19 14:35:46,132.99,133.42,406,249,SELL,SPIKE
2024-11-19 14:35:47,116.51,116.88,713,738,HOLD,SPIKE
2024-11-19 14:35:48,196.48,196.68,555,658,SELL,SPIKE
2024-11-19 14:35:49,182.35,182.82,288,120,BUY,DROP
2024-11-19 14:35:50,117.37,117.41,822,421,HOLD,DROP
2024-11-19 14:35:51,153.34,153.47,398,433,HOLD,DROP
2024-11-19 14:35:52,164.25,164.62,722,14,SELL,SPIKE
2024-11-19 14:35:53,182.3,182.5,81,937,HOLD,NORMAL
2024-11-19 14:35:54,161.73,161.94,208,289,BUY,NORMAL
2024-11-19 14:35:55,122.88,123.26,281,460,SELL,DROP
2024-11-19 14:35:57,104.36,104.84,214,22,BUY,SPIKE
2024-11-19 14:35:58,163.15,163.42,713,473,BUY,DROP
2024-11-19 14:35:59,190.93,190.95,13,822,SELL,NORMAL
2024-11-19 14:36:00,210.2,210.66,156,260,HOLD,SPIKE
2024-11-19 14:36:01,154.66,154.7,806,427,SELL,SPIKE
2024-11-19 14:36:02,188.13,188.3,934,205,SELL,SPIKE
2024-11-19 14:36:03,144.7,144.71,675,838,SELL,NORMAL
2024-11-19 14:36:04,115.1,115.14,637,18,SELL,SPIKE
2024-11-19 14:36:05,142.02,142.04,684,618,SELL,DROP
2024-11-19 14:36:06,132.52,132.74,111,868,BUY,SPIKE
2024-11-19 14:36:07,147.95,147.96,206,327,BUY,SPIKE
2024-11-19 14:36:08,149.61,149.96,769,427,BUY,SPIKE
2024-11-19 14:36:09,169.49,169.53,971,716,HOLD,SPIKE
2024-11-19 14:36:10,132.24,132.32,401,209,BUY,SPIKE
2024-11-19 14:36:11,175.72,176.19,470,690,BUY,NORMAL
2024-11-19 14:36:12,157.71,158.07,198,619,BUY,NORMAL
2024-11-19 14:36:13,178.77,178.97,57,365,BUY,DROP
2024-11-19 14:36:14,177.02,177.11,902,538,HOLD,NORMAL
2024-11-19 14:36:15,192.97,193.08,722,677,SELL,NORMAL
2024-11-19 14:36:16,122.78,122.99,112,49,BUY,NORMAL
2024-11-19 14:36:17,195.56,195.89,183,734,BUY,NORMAL
2024-11-19 14:36:18,136.57,136.9,294,26,BUY,NORMAL
2024-11-19 14:36:19,171.11,171.53,631,303,HOLD,SPIKE
2024-11-19 14:36:20,199.79,200.21,313,768,BUY,DROP
2024-11-19 14:36:21,110.08,110.36,951,539,BUY,DROP
2024-11-19 14:36:22,184.88,185.29,902,270,BUY,SPIKE
2024-11-19 14:36:23,191.36,191.51,260,955,SELL,DROP
2024-11-19 14:36:24,185.25,185.69,560,684,SELL,NORMAL
2024-11-19 14:36:25,119.17,119.51,391,270,SELL,DROP
2024-11-19 14:36:26,153.8,154.19,901,533,HOLD,SPIKE
2024-11-19 14:36:28,186.4,186.45,116,707,HOLD,SPIKE
2024-11-19 14:36:29,130.45,130.67,483,63,BUY,NORMAL
2024-11-19 14:36:30,139.18,139.5,796,649,BUY,DROP
2024-11-19 14:36:31,186.62,186.69,244,645,SELL,SPIKE
2024-11-19 14:36:32,105.28,105.68,824,369,SELL,NORMAL
2024-11-19 14:36:33,153.07,153.4,30,96,SELL,NORMAL
2024-11-19 14:36:34,124.33,124.54,308,333,BUY,DROP
2024-11-19 14:36:35,178.41,178.87,373,78,HOLD,DROP
2024-11-19 14:36:36,188.69,188.71,331,531,SELL,NORMAL
2024-11-19 14:36:37,194.99,195.23,705,363,BUY,NORMAL
2024-11-19 14:36:38,106.72,106.8,572,371,SELL,DROP
2024-11-19 14:36:39,121.74,122.12,954,804,HOLD,SPIKE
2024-11-19 14:36:40,197.72,197.97,292,70,SELL,NORMAL
2024-11-19 14:36:41,192.82,193.31,584,925,BUY,SPIKE
2024-11-19 14:36:42,173.24,173.7,637,405,SELL,DROP
2024-11-19 14:36:43,166.89,167.13,895,885,SELL,DROP
2024-11-19 14:36:44,137.48,137.79,416,480,SELL,SPIKE
2024-11-19 14:36:45,111.51,111.98,474,843,BUY,DROP
2024-11-19 14:36:46,199.53,200.0,659,201,SELL,DROP
2024-11-19 14:36:47,158.62,158.93,93,676,BUY,DROP
2024-11-19 14:36:48,180.6,180.65,397,319,BUY,DROP
2024-11-19 14:36:49,100.98,101.11,330,551,SELL,DROP
2024-11-19 14:36:50,112.55,112.59,253,704,SELL,NORMAL
2024-11-19 14:36:51,198.14,198.32,853,121,SELL,NORMAL
2024-11-19 14:36:52,129.13,129.29,458,342,SELL,SPIKE
2024-11-19 14:36:53,198.38,198.71,366,970,BUY,DROP
2024-11-19 14:36:54,191.86,191.88,474,983,HOLD,DROP
2024-11-19 14:36:55,131.91,132.04,260,430,HOLD,NORMAL
2024-11-19 14:36:56,170.82,171.08,522,690,BUY,SPIKE
2024-11-19 14:36:57,147.07,147.53,277,496,BUY,DROP
2024-11-19 14:36:58,125.56,125.7,273,641,SELL,DROP
2024-11-19 14:36:59,116.11,116.47,843,512,SELL,SPIKE
2024-11-19 14:37:00,194.98,195.45,192,432,SELL,NORMAL
2024-11-19 14:37:01,172.54,173.04,309,638,BUY,DROP
2024-11-19 14:37:02,217.98,218.19,898,844,HOLD,SPIKE
2024-11-19 14:37:03,187.19,187.52,677,72,HOLD,SPIKE
2024-11-19 14:37:04,125.36,125.45,363,410,SELL,DROP
2024-11-19 14:37:05,162.11,162.18,185,482,HOLD,DROP
2024-11-19 14:37:06,134.47,134.82,803,770,BUY,NORMAL
2024-11-19 14:37:07,183.08,183.35,442,122,HOLD,NORMAL
2024-11-19 14:37:08,180.07,180.33,304,311,SELL,SPIKE
2024-11-19 14:37:09,118.12,118.5,603,555,HOLD,NORMAL
2024-11-19 14:37:10,182.15,182.5,369,285,BUY,NORMAL
2024-11-19 14:37:11,132.26,132.35,194,85,BUY,SPIKE
2024-11-19 14:37:12,197.32,197.6,433,463,HOLD,SPIKE
2024-11-19 14:37:13,160.23,160.69,777,637,HOLD,NORMAL
2024-11-19 14:37:14,186.08,186.12,679,153,HOLD,SPIKE
2024-11-19 14:37:15,153.06,153.1,442,74,HOLD,NORMAL
2024-11-19 14:37:16,158.62,158.68,818,980,SELL,NORMAL
2024-11-19 14:37:17,133.13,133.58,355,646,HOLD,NORMAL
2024-11-19 14:37:18,134.46,134.85,183,36,SELL,DROP
2024-11-19 14:37:19,202.19,202.32,552,248,HOLD,SPIKE
2024-11-19 14:37:20,163.54,163.99,187,622,BUY,NORMAL
2024-11-19 14:37:21,179.39,179.78,443,778,HOLD,DROP
2024-11-19 14:37:22,193.19,193.32,806,539,HOLD,SPIKE
2024-11-19 14:37:23,164.07,164.32,30,527,HOLD,NORMAL
2024-11-19 14:37:24,114.08,114.31,371,755,HOLD,DROP
2024-11-19 14:37:25,96.8,97.17,305,656,HOLD,DROP
2024-11-19 14:37:26,181.39,181.43,491,430,SELL,DROP
2024-11-19 14:37:27,169.83,169.97,455,110,SELL,NORMAL
2024-11-19 14:37:28,114.52,114.98,45,872,BUY,NORMAL
2024-11-19 14:37:29,123.53,123.87,391,162,HOLD,SPIKE
2024-11-19 14:37:30,191.51,191.85,320,676,HOLD,SPIKE
2024-11-19 14:37:31,163.66,163.94,817,484,SELL,DROP
2024-11-19 14:37:32,194.75,195.2,33,313,BUY,DROP
2024-11-19 14:37:33,116.59,116.99,584,475,BUY,SPIKE
2024-11-19 14:37:34,124.96,125.25,686,355,HOLD,DROP
2024-11-19 14:37:35,137.88,138.26,507,313,SELL,NORMAL
2024-11-19 14:37:36,132.45,132.56,868,489,HOLD,NORMAL
2024-11-19 14:37:37,189.84,190.12,469,370,SELL,NORMAL
2024-11-19 14:37:38,149.49,149.75,269,217,HOLD,NORMAL
2024-11-19 14:37:39,138.86,139.03,817,271,SELL,NORMAL
2024-11-19 14:37:40,153.95,154.03,187,589,HOLD,NORMAL
2024-11-19 14:37:41,178.78,179.26,837,70,BUY,DROP
2024-11-19 14:37:42,112.55,112.7,695,11,BUY,NORMAL
2024-11-19 14:37:43,126.63,126.69,254,944,SELL,NORMAL
2024-11-19 14:37:44,105.85,106.24,920,605,HOLD,SPIKE
2024-11-19 14:37:45,111.66,112.13,904,959,BUY,NORMAL
2024-11-19 14:37:46,136.49,136.59,589,373,BUY,NORMAL
2024-11-19 14:37:47,149.66,149.88,465,478,SELL,SPIKE
2024-11-19 14:37:48,188.19,188.32,109,104,HOLD,NORMAL
2024-11-19 14:37:49,196.89,197.05,976,884,BUY,SPIKE
2024-11-19 14:37:50,179.86,179.99,100,726,HOLD,NORMAL
2024-11-19 14:37:51,96.41,96.44,62,566,HOLD,DROP
2024-11-19 14:37:52,166.01,166.51,599,738,BUY,NORMAL
2024-11-19 14:37:53,124.2,124.65,399,139,HOLD,SPIKE
2024-11-19 14:37:54,173.83,174.15,145,935,SELL,DROP
2024-11-19 14:37:55,145.08,145.2,493,456,BUY,DROP
2024-11-19 14:37:56,167.83,168.34,683,448,BUY,SPIKE
2024-11-19 14:37:57,153.75,153.85,342,959,HOLD,SPIKE
2024-11-19 14:37:58,139.43,139.67,408,629,HOLD,SPIKE
2024-11-19 14:37:59,192.99,193.21,731,269,BUY,SPIKE
2024-11-19 14:38:00,140.78,140.81,419,658,SELL,DROP
2024-11-19 14:38:01,127.72,128.08,882,821,SELL,SPIKE
2024-11-19 14:38:02,180.16,180.44,746,279,HOLD,DROP
2024-11-19 14:38:03,115.46,115.71,746,718,BUY,NORMAL
2024-11-19 14:38:04,170.52,170.8,978,352,HOLD,DROP
2024-11-19 14:38:05,174.87,175.09,525,998,SELL,SPIKE
2024-11-19 14:38:06,156.99,157.09,465,42,BUY,SPIKE
2024-11-19 14:38:07,169.86,170.07,761,956,SELL,DROP
2024-11-19 14:38:08,164.95,165.04,110,448,BUY,SPIKE
2024-11-19 14:38:09,136.32,136.79,939,335,SELL,SPIKE
2024-11-19 14:38:10,135.68,135.72,314,612,HOLD,SPIKE
2024-11-19 14:38:11,109.21,109.3,974,30,SELL,SPIKE
2024-11-19 14:38:12,138.79,139.06,882,99,SELL,NORMAL
2024-11-19 14:38:13,162.44,162.89,911,620,BUY,NORMAL
2024-11-19 14:38:14,175.61,175.89,924,468,SELL,DROP
2024-11-19 14:38:15,146.15,146.46,976,657,HOLD,NORMAL
2024-11-19 14:38:16,102.39,102.57,871,33,BUY,SPIKE
2024-11-19 14:38:17,156.44,156.92,529,121,HOLD,NORMAL
2024-11-19 14:38:18,133.89,133.91,110,760,BUY,DROP
2024-11-19 14:38:19,131.04,131.12,484,792,HOLD,SPIKE
2024-11-19 14:38:20,135.6,135.63,604,764,BUY,DROP
2024-11-19 14:38:21,157.09,157.54,221,594,HOLD,SPIKE
2024-11-19 14:38:22,130.93,130.98,992,132,HOLD,NORMAL
2024-11-19 14:38:23,193.23,193.53,868,663,SELL,SPIKE
2024-11-19 14:38:24,195.36,195.6,142,354,HOLD,SPIKE
2024-11-19 14:38:25,170.78,170.91,949,778,BUY,SPIKE
2024-11-19 14:38:26,104.02,104.51,697,149,HOLD,DROP
2024-11-19 14:38:27,118.58,118.68,385,137,BUY,NORMAL
2024-11-19 14:38:28,120.77,120.93,882,709,BUY,NORMAL
2024-11-19 14:38:30,116.97,117.41,783,558,BUY,DROP
2024-11-19 14:38:31,172.09,172.39,633,337,SELL,SPIKE
2024-11-19 14:38:32,146.95,147.42,887,938,SELL,NORMAL
2024-11-19 14:38:33,157.51,157.58,372,58,SELL,DROP
2024-11-19 14:38:34,144.06,144.19,217,430,BUY,NORMAL
2024-11-19 14:38:35,152.63,152.9,192,378,SELL,DROP
2024-11-19 14:38:36,177.38,177.45,666,749,BUY,DROP
2024-11-19 14:38:37,183.17,183.53,213,874,SELL,DROP
2024-11-19 14:38:38,164.98,165.4,733,589,HOLD,DROP
2024-11-19 14:38:39,145.98,146.05,834,148,HOLD,NORMAL
2024-11-19 14:38:40,105.45,105.7,564,375,SELL,NORMAL
2024-11-19 14:38:41,161.63,161.74,296,820,SELL,SPIKE
2024-11-19 14:38:42,162.99,163.23,86,506,HOLD,DROP
2024-11-19 14:38:43,154.06,154.08,118,84,HOLD,SPIKE
2024-11-19 14:38:44,106.17,106.31,570,271,SELL,DROP
2024-11-19 14:38:45,194.25,194.38,1000,123,BUY,NORMAL
2024-11-19 14:38:46,129.92,130.17,522,227,HOLD,NORMAL
2024-11-19 14:38:47,142.24,142.74,530,793,HOLD,DROP
2024-11-19 14:38:48,180.1,180.24,995,519,SELL,DROP
2024-11-19 14:38:49,147.36,147.68,207,758,HOLD,NORMAL
2024-11-19 14:38:50,100.7,100.84,78,196,BUY,NORMAL
2024-11-19 14:38:51,145.18,145.27,737,690,HOLD,DROP
2024-11-19 14:38:52,138.0,138.29,981,748,HOLD,NORMAL
2024-11-19 14:38:53,175.61,175.72,155,768,SELL,DROP
2024-11-19 14:38:54,124.16,124.56,138,364,SELL,DROP
2024-11-19 14:38:55,111.85,111.93,737,423,BUY,SPIKE
2024-11-19 14:38:56,218.88,219.29,340,211,HOLD,SPIKE
2024-11-19 14:38:57,158.83,159.27,279,814,HOLD,NORMAL
2024-11-19 14:38:58,148.15,148.5,774,936,SELL,NORMAL
2024-11-19 14:38:59,135.31,135.8,821,948,HOLD,DROP
2024-11-19 14:39:00,105.15,105.54,461,908,HOLD,DROP
2024-11-19 14:39:01,168.77,169.05,167,911,HOLD,NORMAL
2024-11-19 14:39:02,194.75,195.19,831,600,HOLD,SPIKE
2024-11-19 14:39:03,123.36,123.6,85,865,SELL,SPIKE
2024-11-19 14:39:04,191.74,191.82,300,250,HOLD,DROP
2024-11-19 14:39:05,103.94,104.0,139,267,HOLD,DROP
2024-11-19 14:39:06,197.97,198.31,520,115,HOLD,DROP
2024-11-19 14:39:08,157.52,157.87,64,403,SELL,DROP
2024-11-19 14:39:09,106.1,106.37,471,689,HOLD,NORMAL
2024-11-19 14:39:10,166.73,166.83,377,148,HOLD,NORMAL
2024-11-19 14:39:11,112.23,112.37,45,97,SELL,SPIKE
2024-11-19 14:39:12,177.71,177.87,655,728,HOLD,SPIKE
2024-11-19 14:39:13,147.75,148.21,260,487,SELL,NORMAL
2024-11-19 14:39:14,93.41,93.43,925,478,BUY,DROP
2024-11-19 14:39:15,125.37,125.42,239,856,SELL,NORMAL
2024-11-19 14:39:16,168.14,168.15,941,879,BUY,NORMAL
2024-11-19 14:39:17,191.96,192.16,226,94,SELL,SPIKE
2024-11-19 14:39:18,151.83,152.32,389,872,BUY,SPIKE
2024-11-19 14:39:19,107.86,107.88,285,845,HOLD,DROP
2024-11-19 14:39:20,179.84,180.25,971,663,BUY,NORMAL
2024-11-19 14:39:21,192.93,193.11,461,728,SELL,DROP
2024-11-19 14:39:22,197.64,197.8,750,960,HOLD,NORMAL
2024-11-19 14:39:23,190.61,190.87,158,863,SELL,DROP
2024-11-19 14:39:24,130.11,130.31,175,238,BUY,DROP
2024-11-19 14:39:25,198.36,198.85,81,69,HOLD,NORMAL
2024-11-19 14:39:26,190.34,190.51,685,94,HOLD,DROP
2024-11-19 14:39:27,105.29,105.69,223,864,HOLD,DROP
2024-11-19 14:39:28,140.5,140.99,994,785,HOLD,NORMAL
2024-11-19 14:39:29,159.3,159.76,752,861,HOLD,SPIKE
2024-11-19 14:39:30,149.57,149.85,199,228,SELL,NORMAL
2024-11-19 14:39:31,149.44,149.52,911,411,HOLD,SPIKE
2024-11-19 14:39:32,141.74,142.17,399,114,HOLD,SPIKE
2024-11-19 14:39:33,167.83,168.19,860,359,SELL,DROP
2024-11-19 14:39:34,131.01,131.36,808,427,HOLD,SPIKE
2024-11-19 14:39:35,107.45,107.53,771,42,BUY,NORMAL
2024-11-19 14:39:36,146.24,146.71,950,288,BUY,NORMAL
2024-11-19 14:39:37,177.97,178.39,276,899,HOLD,NORMAL
2024-11-19 14:39:38,157.97,158.22,930,313,BUY,SPIKE
2024-11-19 14:39:39,161.19,161.52,339,382,SELL,NORMAL
2024-11-19 14:39:40,134.24,134.48,611,534,SELL,NORMAL
2024-11-19 14:39:41,143.92,144.32,522,416,HOLD,DROP
2024-11-19 14:39:42,135.93,136.18,847,634,SELL,NORMAL
2024-11-19 14:39:43,162.31,162.59,515,84,BUY,DROP
2024-11-19 14:39:44,134.66,135.02,992,498,HOLD,SPIKE
2024-11-19 14:39:45,178.63,178.65,769,541,HOLD,DROP
2024-11-19 14:39:46,180.62,181.12,736,360,BUY,DROP
2024-11-19 14:39:47,154.42,154.67,183,609,BUY,DROP
2024-11-19 14:39:48,161.71,161.85,75,433,BUY,DROP
2024-11-19 14:39:49,144.66,144.85,673,715,HOLD,DROP
2024-11-19 14:39:50,161.2,161.28,330,821,HOLD,DROP
2024-11-19 14:39:51,198.95,199.34,619,229,BUY,SPIKE
2024-11-19 14:39:52,110.48,110.98,487,852,SELL,SPIKE
2024-11-19 14:39:53,161.63,161.74,173,694,SELL,DROP
2024-11-19 14:39:54,100.76,101.16,519,987,HOLD,DROP
2024-11-19 14:39:55,155.13,155.31,762,438,SELL,SPIKE
2024-11-19 14:39:56,159.39,159.47,240,783,BUY,SPIKE
2024-11-19 14:39:57,114.83,114.98,440,103,BUY,SPIKE
2024-11-19 14:39:58,190.75,190.97,597,434,HOLD,NORMAL
2024-11-19 14:39:59,129.03,129.04,639,286,SELL,SPIKE
2024-11-19 14:40:00,113.51,113.59,144,119,BUY,SPIKE
2024-11-19 14:40:01,155.2,155.4,640,553,SELL,DROP
2024-11-19 14:40:02,155.56,155.67,422,615,SELL,DROP
2024-11-19 14:40:03,189.99,190.17,298,48,SELL,NORMAL
2024-11-19 14:40:04,150.68,150.76,304,711,BUY,DROP
2024-11-19 14:40:05,180.15,180.36,387,743,BUY,DROP
2024-11-19 14:40:06,164.71,164.76,474,305,SELL,DROP
2024-11-19 14:40:07,114.48,114.92,256,194,HOLD,NORMAL
2024-11-19 14:40:08,120.15,120.27,682,962,SELL,NORMAL
2024-11-19 14:40:09,157.21,157.25,675,415,SELL,DROP
2024-11-19 14:40:10,139.49,139.87,748,668,SELL,NORMAL
2024-11-19 14:40:11,118.53,118.62,364,356,SELL,DROP
2024-11-19 14:40:12,194.99,195.38,370,734,HOLD,DROP
2024-11-19 14:40:13,169.07,169.31,874,793,HOLD,NORMAL
2024-11-19 14:40:14,155.33,155.82,842,85,SELL,DROP
2024-11-19 14:40:15,145.61,145.93,679,265,SELL,NORMAL
2024-11-19 14:40:16,127.91,128.22,472,663,HOLD,SPIKE
2024-11-19 14:40:17,142.66,142.68,870,605,SELL,NORMAL
2024-11-19 14:40:18,174.27,174.45,342,491,BUY,NORMAL
2024-11-19 14:40:19,190.6,190.84,798,198,HOLD,DROP
2024-11-19 14:40:20,142.55,142.97,180,549,SELL,SPIKE
2024-11-19 14:40:21,196.67,196.86,55,159,HOLD,DROP
2024-11-19 14:40:22,131.35,131.5,219,159,HOLD,DROP
2024-11-19 14:40:23,166.37,166.43,338,138,SELL,DROP
2024-11-19 14:40:24,153.54,153.82,741,760,SELL,DROP
2024-11-19 14:40:25,106.86,106.91,200,917,BUY,SPIKE
2024-11-19 14:40:26,171.01,171.13,586,255,BUY,NORMAL
2024-11-19 14:40:27,139.02,139.08,108,797,SELL,SPIKE
2024-11-19 14:40:28,109.96,110.33,849,474,SELL,SPIKE
2024-11-19 14:40:29,189.16,189.36,697,446,HOLD,NORMAL
2024-11-19 14:40:30,178.81,178.84,641,969,HOLD,NORMAL
2024-11-19 14:40:31,135.33,135.39,74,498,HOLD,DROP
2024-11-19 14:40:32,174.71,174.98,564,98,BUY,SPIKE
2024-11-19 14:40:33,108.89,109.0,714,376,HOLD,SPIKE
